EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-05-30,2012-06-12,42.7,46.0,61,66,0,138,265,13,3035,0.0711,47.4,0.1101,42.7,0.0
2012-11-23,2012-12-04,49.0,53.5,70,76,0,160,306,11,4194,0.0856,54.5,0.1122,49.0,0.0
2013-05-29,2013-06-10,60.4,53.2,86,76,0,160,322,12,-7522,-0.1245,60.4,0.0,52.5,-0.1308
2013-06-19,2013-08-01,50.2,43.65,72,62,0,131,265,43,-6815,-0.1358,50.2,0.0,43.65,-0.1305
2013-10-29,2013-11-04,35.1,39.0,50,56,0,117,223,6,3677,0.1048,39.4,0.1225,35.1,0.0
2014-10-17,2014-10-24,47.2,51.5,67,73,0,154,294,7,4006,0.0849,53.5,0.1335,47.2,0.0
2015-08-06,2015-08-12,61.1,67.4,87,96,0,202,385,6,5915,0.0968,70.8,0.1588,61.1,0.0
2016-08-24,2016-10-03,39.1,34.2,56,49,0,103,208,40,-5108,-0.1306,39.1,0.0,33.6,-0.1407
2016-10-14,2016-11-07,32.1,28.75,46,41,0,86,173,24,-3523,-0.1098,32.1,0.0,28.65,-0.1075
2016-11-14,2016-11-23,26.45,28.1,38,40,0,84,162,9,1488,0.0563,29.55,0.1172,26.45,0.0
2017-08-25,2017-09-14,27.6,28.7,39,41,0,86,166,20,934,0.0338,30.8,0.1159,27.6,0.0
2018-05-04,2018-05-29,24.35,27.5,35,39,0,82,156,25,2994,0.123,27.05,0.1109,24.35,0.0
2018-08-24,2018-09-11,22.15,19.6,32,28,0,59,119,18,-2669,-0.1205,22.15,0.0,19.75,-0.1084
2018-09-17,2018-10-12,20.6,15.75,29,22,0,47,98,25,-4948,-0.2402,20.6,0.0,17.3,-0.1602
2018-10-23,2018-10-29,17.15,14.8,24,21,0,44,89,6,-2439,-0.1422,17.15,0.0,15.1,-0.1195
2018-10-31,2018-11-09,16.0,18.8,23,27,0,56,106,9,2694,0.1684,18.5,0.1562,16.0,0.0
2021-01-25,2021-02-23,22.7,24.4,32,35,0,73,140,29,1560,0.0687,25.35,0.1167,22.7,0.0
2021-05-10,2021-05-13,20.9,16.5,30,24,0,50,104,3,-4504,-0.2155,20.9,0.0,17.2,-0.177
2021-05-19,2021-05-25,17.15,18.9,24,27,0,57,108,6,1642,0.0957,18.9,0.102,17.15,0.0
